#Wave		#Intensity
3204.375000	-208.029663
3203.544922	-1285.196045
3202.713867	868.956055
3201.882813	95.444633
3201.051758	305.133636
3200.220703	-526.394409
3199.389648	109.223869
3198.558594	245.945526
3197.726563	298.809784
3196.895508	258.588837
3196.063477	496.822449
3195.231445	491.681000
3194.399414	188.245255
3193.567383	-529.107361
3192.734375	795.484314
3191.902344	2076.129150
3191.069336	994.824646
3190.237305	2165.442383
3189.404297	1926.982056
3188.571289	1532.654907
3187.738281	2423.117920
3186.905273	2234.824707
3186.071289	928.093872
3185.238281	2189.411133
3184.404297	2193.471924
3183.570313	2487.005127
3182.736328	2749.150635
3181.902344	3118.626221
3181.068359	2650.728027
3180.233398	2504.393311
3179.399414	2491.318848
3178.564453	1713.892944
3177.729492	2334.706299
3176.895508	3784.266602
3176.060547	3661.305176
3175.224609	3957.748779
3174.389648	4130.575195
3173.554688	4728.206055
3172.718750	3189.366455
3171.882813	3863.773438
3171.046875	2684.813965
3170.210938	4032.546875
3169.375000	5196.295898
3168.539063	4274.041504
3167.702148	5059.086914
3166.866211	4801.747559
3166.029297	4816.459473
3165.192383	4567.237793
3164.355469	3351.578369
3163.518555	3559.725098
3162.681641	4232.406738
3161.843750	3130.269531
3161.006836	4999.361328
3160.168945	4345.789063
3159.331055	3684.989258
3158.493164	4279.751953
3157.655273	4631.101563
3156.817383	4894.483887
3155.979492	5222.330078
3155.140625	4758.158691
3154.302734	4712.079102
3153.463867	4009.447510
3152.625000	5107.041992
3151.786133	4967.557617
3150.947266	4892.720215
3150.107422	3840.240967
3149.268555	4328.436035
3148.428711	4289.874512
3147.588867	4301.625000
3146.749023	4550.256348
3145.909180	5179.102539
3145.069336	4592.888672
3144.229492	5089.886719
3143.388672	4805.480469
3142.548828	4462.463867
3141.708008	4356.425781
3140.867188	3888.039795
3140.026367	6588.654785
3139.185547	4429.807129
3138.344727	4571.329102
3137.502930	4339.406738
3136.662109	4636.227051
3135.820313	4493.827637
3134.978516	4865.843750
3134.136719	4180.248047
3133.294922	4959.465820
