#Wave		#Intensity
3204.375000	359.393799
3203.544922	62.736210
3202.713867	247.234207
3201.882813	-114.492508
3201.051758	-300.032227
3200.220703	470.561829
3199.389648	442.798950
3198.558594	-49.569519
3197.726563	645.769226
3196.895508	320.004974
3196.063477	410.831268
3195.231445	535.609680
3194.399414	992.669312
3193.567383	797.229980
3192.734375	841.473633
3191.902344	751.741333
3191.069336	950.801331
3190.237305	535.478638
3189.404297	631.783936
3188.571289	1169.999634
3187.738281	871.352661
3186.905273	1008.828186
3186.071289	1015.483643
3185.238281	798.786499
3184.404297	1237.741211
3183.570313	1259.677612
3182.736328	789.666321
3181.902344	1102.195801
3181.068359	1073.078857
3180.233398	1314.894287
3179.399414	1501.093018
3178.564453	1213.085938
3177.729492	1236.364502
3176.895508	1080.032227
3176.060547	1174.276733
3175.224609	901.443420
3174.389648	1205.132080
3173.554688	1058.124512
3172.718750	1008.688477
3171.882813	1702.733765
3171.046875	1620.373291
3170.210938	1332.801758
3169.375000	955.424744
3168.539063	1522.925171
3167.702148	1329.019775
3166.866211	1546.619995
3166.029297	942.686523
3165.192383	1562.497192
3164.355469	1582.633179
3163.518555	1417.999756
3162.681641	1244.295166
3161.843750	1386.789917
3161.006836	1180.532837
3160.168945	1673.081055
3159.331055	1253.036743
3158.493164	1681.214966
3157.655273	1665.907471
3156.817383	1020.425415
3155.979492	1455.724243
3155.140625	1631.753784
3154.302734	1361.801147
3153.463867	999.571045
3152.625000	1421.419556
3151.786133	1647.376099
3150.947266	1531.064087
3150.107422	1382.808960
3149.268555	1337.571289
3148.428711	1670.920898
3147.588867	1323.505615
3146.749023	1314.475708
3145.909180	1514.551758
3145.069336	1493.286621
3144.229492	1239.318726
3143.388672	1653.348633
3142.548828	1358.593384
3141.708008	1321.639404
3140.867188	1548.094238
3140.026367	1467.463501
3139.185547	1426.654907
3138.344727	1531.666016
3137.502930	1163.635864
3136.662109	1700.552368
3135.820313	911.003906
3134.978516	1401.369995
3134.136719	1061.019165
3133.294922	1467.605103
3132.453125	1350.019531
3131.611328	1318.037231
3130.768555	1265.766479
3129.925781	907.151367
3129.083984	1169.050903
3128.241211	1247.578491
3127.397461	1397.312256
3126.554688	1232.270996
3125.711914	1221.390137
3124.868164	1038.795532
3124.025391	1276.069824
3123.181641	1507.314941
3122.337891	1306.926392
3121.494141	1323.435791
3120.650391	859.980896
3119.805664	1547.079956
3118.961914	1174.662476
3118.117188	1116.119873
3117.272461	957.513062
3116.428711	1406.513062
3115.583008	1102.022583
3114.738281	922.944336
3113.893555	1037.487061
3113.047852	1111.889771
3112.203125	1137.624390
3111.357422	775.504211
3110.511719	860.790771
3109.666016	1250.792847
3108.820313	1386.936279
3107.974609	1007.260376
3107.127930	1040.545410
3106.282227	971.152405
3105.435547	978.509155
3104.588867	977.182800
3103.742188	998.485840
3102.895508	1295.703369
3102.048828	969.538208
3101.201172	956.292908
3100.354492	888.889099
3099.506836	1006.244324
3098.659180	813.489014
3097.811523	905.001953
3096.963867	840.024780
3096.116211	621.483032
3095.267578	596.138977
3094.419922	812.228271
3093.571289	604.853882
3092.722656	388.930267
3091.874023	766.540955
3091.025391	814.558289
3090.176758	694.971985
3089.328125	458.964874
3088.478516	577.716248
3087.628906	128.818771
3086.780273	514.144531
3085.930664	510.636505
3085.081055	498.555298
3084.230469	568.650085
3083.380859	814.460999
3082.530273	640.563171
3081.680664	347.629822
3080.830078	411.815735
3079.979492	617.616272
3079.128906	508.827179
3078.278320	569.996338
3077.426758	826.516602
3076.576172	476.934753
3075.724609	750.307190
3074.873047	27.115631
3074.022461	345.709137
3073.169922	265.141235
3072.318359	340.205505
3071.466797	415.226227
3070.614258	507.168121
3069.762695	375.656281
3068.910156	801.205444
3068.057617	304.957550
3067.205078	-154.389664
3066.352539	13.830340
3065.500000	258.291840
3064.646484	477.234802
3063.793945	43.577106
3062.940430	169.288391
3062.086914	461.582642
3061.233398	-93.262459
3060.379883	9.854947
3059.525391	383.913025
3058.671875	416.399658
3057.817383	59.489609
3056.963867	-105.429024
3056.109375	265.662354
3055.254883	611.280090
3054.399414	387.193420
3053.544922	75.811531
3052.690430	356.542267
3051.834961	231.344315
3050.979492	24.501314
3050.125000	-210.406418
3049.268555	109.757149
3048.413086	328.469208
3047.557617	172.592712
3046.702148	106.918633
3045.845703	-186.734787
3044.989258	276.950775
3044.132813	67.895050
3043.276367	-90.390404
3042.419922	-3.796426
3041.563477	403.512695
3040.707031	-153.969193
3039.849609	62.115593
3038.992188	22.330839
3038.134766	415.545349
3037.277344	75.092789
3036.419922	114.205200
3035.562500	240.479843
3034.705078	-259.714539
3033.846680	147.607025
3032.988281	122.361183
3032.129883	420.117767
3031.271484	1.925135
3030.413086	541.171387
3029.554688	344.975189
3028.696289	59.123055
3027.836914	-58.215935
3026.977539	433.319397
3026.119141	470.394531
3025.259766	389.754669
3024.399414	171.827194
3023.540039	764.277283
3022.680664	-171.036407
3021.820313	345.780457
3020.959961	534.672180
3020.100586	339.770081
3019.240234	539.990723
3018.378906	457.362915
3017.518555	156.432953
3016.658203	124.489883
3015.796875	428.580933
3014.936523	491.970490
3014.075195	589.013733
3013.213867	148.903793
3012.352539	567.903503
3011.490234	346.318359
3010.628906	259.157562
3009.766602	401.421967
3008.905273	591.280334
